"doc_id","text"
"1130310368578945026","Pelo menos essa temporada serviu para avisar que voc<U+00EA> pode ser a mulher mais foda do mundo: sempre ter<U+00E1> um boy lixo no seu caminho em algum determinado momento da vida. N<U+00E3>o deixe que ele te mate no final. #GameOfThronesFinale"
"1130310368394276865","Me trying to figure out what the need of the Nights Watch is now
#GameOfThrones<U+00A0> 
#GameOfThronesFinale https://t.co/EFTWLH3UBO"
"1130310368235020289","GoT ha sido una serie llena de peque<U+00F1>os secundarios maravillosos. Mi favorita sin ninguna duda es Olenna Tyrell. Una mujer fr<U+00ED>a, inteligente y calculadora. Interpretada por la grandiosa Diana Rigg, nos regal<U+00F3> uno de los momentos m<U+00E1>s ic<U+00F3>nicos de toda la serie #GameOfThronesFinale https://t.co/wSfpQ811mW"
"1130310368201498630","Probablemente hoy sea el d<U+00ED>a en el que nuestra Khaleesi se re<U+00FA>na con su Sol y Estrellas y juntos cabalguen por el gran mar de estrellas.

Mi coraz<U+00F3>n se rompe en mil <U+0001F494><U+0001F494><U+0001F62D>

#GameOfThronesFinale https://t.co/zPvndO8GpD"
"1130310368201461761","Brandon of the house Stark. All hail to the new King <U+0001F451>
#GameOfThronesFinale https://t.co/7aA9ltxOyd"
"1130310368121827331","When you don't contribute the group project and still get an A  #GameOfThronesFinale https://t.co/k639VfriD0"
"1130310368121769984","UN SALVAJE? PERO SI DEB<U+00CD>A MORIR #GOT #GOTFinale #GameOfThronesFinale https://t.co/xhNAC3cxsS"
"1130310368033689600","Retweet a este Bran de la suerte para que triunfes sin hacer nada #GameOfThronesFinale #GameOfThrones  #GOT # https://t.co/XBXOkDbxux"
"1130310367987589120","<U+00DA>ltima reflexi<U+00F3>n antes de dormir: 
Al final GOT es un gran reflejo de la realidad. El que no hace ni el huevo se lleva el premio y la que literal se mata por ello acaba sin nada casi siempre <U+0001F937> #GameOfThrones
#GameOfThronesFinale"
"1130310367928885253","Dorgon voltou pra resolver umas coisas #GameOfThronesFinale https://t.co/wqmrO4WJkV"
"1130310367903657985","Almost there. It<U+2019>s been utterly extraordinary. Thank you all. #GameOfThronesFinale #GamefThrones"
"1130310367895146496","Thank you to everyone behind @GameOfThrones, what an adventure! @GRRMspeaking <U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F525><U+2744><U+FE0F> #GameofThronesFinale https://t.co/L1KtOzWzAe"
"1130310307635707904","n<U+00E3>o importa o que aconte<U+00E7>a daenerys targaryen vencedora do jogo dos tronos <U+00E9> isso #GameOfThronesFinale https://t.co/K8hvlclHnk"
"1130310367870169088","de acordo com a fonte ""eu"" o final da s<U+00E9>rie foi esse #gameofthronesfinale #gameofthrones  https://t.co/kyQGh8EXHk"
"1130310367857586179","Sobre o <U+00FA>ltimo epis<U+00F3>dio. #GameOfThronesFinale https://t.co/zKkrivt86a"
"1130310367840800768","#GameOfThronesFinale
Com fogo foi forjado, com fogo foi destru<U+00ED>do https://t.co/JjHjvPIAjQ"
"1130310367828205573","Lo que imaginamos del final de GOT/ Lo que en realidad fue

#GameOfThrones
#GameOfThronesFinale https://t.co/uSZs43L0uF"
"1130310367781908480","Awkward meeting is awkward 
#GameOfThronesFinale #SmallCouncilDressRehearsal"
"1130310367765258240","Basically this moment was more important than the whole episode #GOTFinale #TheFinalEpisode #GameOfThronesFinale https://t.co/302lNutqPP"
"1130310367664627712","How in the world does this season have some of the best cinematography in TV history yet some of the worst writing? #GameOfThronesFinale https://t.co/SDKa0AcpJH"
"1130310367509393408","Esse compilado mostrando a s<U+00E9>rie inteira. Sendo bom ou n<U+00E3>o o final, marcou <U+00E9>poca! Muita emo<U+00E7><U+00E3>o <U+0001F62D><U+2764><U+FE0F> #GameOfThrones #GameOfThronesFinale"
"1130310367412989952","Eis que Drogon volta pra resolver umas pend<U+00EA>ncias.
#GameOfThrones 
#GameOfThronesFinale https://t.co/OvnT9bfxzT"
"1130310367270203392","Creo que a nadie le gustan los finales, y este no fue la excepci<U+00F3>n... Me quedo con detalles del <U+00FA>ltimo cap<U+00ED>tulo y todo el camino para llegar hasta aqu<U+00ED>. A todos nos cost<U+00F3> soltar esta serie... #GameOfThronesFinale https://t.co/ZHYZp9g6lN"
"1130310367144423424","There will always be someone patiently waiting for you all to kill each other, so he'd be the king once the war is over!
Patience is the true character of the ruler!
#GameOfThronesFinale #GameOfThrones"
"1130310367068983308","Moi apr<U+00E8>s l'<U+00E9>pisode finale de #GameOfThrones #GameOfThronesFinale 
<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/NErg0S8P7r"
"1130310367060594689","EVERYBODY LET<U+2019>S SAY THANK YOU TO THE BEST CAST EVER. 

#GamefThrones #GameOfThronesFinale 
#TheFinalEpisode https://t.co/wGlNN3WW79"
"1130310367027040257","This shot.
#GameOfThronesFinale https://t.co/HhpCCvPrw3"
"1130310366980763648","Poor Drogon..... The pain.... oh my god... that was heartbreaking <U+0001F494><U+0001F494><U+0001F494> #GameOfThrones #GameOfThronesFinale https://t.co/XSLg0Awnex"
"1130310366972567553","...with a whimper. #DemThrones #GameOfThronesFinale #GOTFinale"
"1130310366821588992","#GameOfThronesFinale 
-nao sou o Bran, sou o corvo de 3 olhos
-Bran deveria ser rei
-nao sou o corvo de 3 olhos, sou o Bran https://t.co/w6YzHGLpbj"
"1130310366762799104","N<U+00E3>o importa o que aconte<U+00E7>a hoje Daenerys voc<U+00EA> sempre vai ser um <U+00ED>cone #GameOfThronesFinale https://t.co/N08S3jvqv1"
"1130310366574063616","A veces, Twitter es un lugar muy hermoso. #GameOfThronesFinale https://t.co/knajNWdiPB"
"1130310366532186112","And now my watch has ended #GameOfThronesFinale"
"1130310366389506049","Yo, viendo el final de #GOT <U+0001F44E><U+0001F3FB> #GameOfThronesFinale https://t.co/VEMZ3IQgtt"
"1130310315143585794","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310366347636738","#GameOfThrones
#GameOfThronesFinale

""... y el culero se acost<U+00F3> conmigo y al otro d<U+00ED>a regres<U+00F3> con su ex... misma que, voy a recalcar por d<U+00E9>cima vez, era su hermana"" https://t.co/SAWOFY58VJ"
"1130310366284660736","<U+00A1>Drogon fue el m<U+00E1>s inteligente de todos porque entendi<U+00F3> que ese maldito trono siempre fue el verdadero problema!
#GameofThrones
#GameOfThronesFinale https://t.co/Z2BmdmakqV"
"1130310366230134790","Jon Snow: King Of The Free Folk

Arya Stark: Queen Of The New World

Brandon Stark: King Of The Six Kingdoms

Sansa Stark: Queen In The North

It started and ended with them.

#GameOfThronesFinale https://t.co/3OJUoftQLm"
"1130310366188249088","Spoiler alert: Arya Stark descubre Am<U+00E9>rica. Quien te conoce Crist<U+00F3>bal Col<U+00F3>n #GameOfThronesFinale https://t.co/6pebYwjCxY"
"1130310366137860096","Me to Game of Thrones writers. #GameOfThrones #DemThrones #GameOfThronesFinale https://t.co/uN1NxiBXwQ"
"1130310366108504065","Jon Snow sos un ser de luz. Ese pa<U+00ED>s de mierda que es Westeros no te merece. Ghost y el Pueblo libre the very best  #GameOfThronesFinale"
"1130310366100107273","When Tyrion named BRAN the most worthy leader, I swear Sansa and Arya's expressions were the face of every woman who's ever experienced a man who sat around and did nothing getting all the credit for their hard work. #GameOfThronesFinale https://t.co/My2rBPNMBC"
"1130310366033076224","O fim de Game of Thrones foi h<U+00E1> 2 anos e n<U+00E3>o percebemos... #GameOfThronesFinale https://t.co/4z8gQrwDrE"
"1130310365978533890","Eu e minha casa sempre serviremos as irm<U+00E3>s Starks donas da s<U+00E9>ries #GameOfThronesFinale https://t.co/1yjQr1geuF"
"1130310365873623046","Meilleur moment : retrouvaille de john et ghost ! #GameofThronesFinale https://t.co/BNqGPTfdrR"
"1130310365684862976","Drogon realmente quebr<U+00F3> la rueda, en honor a su madre #GameofThrones #GameOfThronesFinale https://t.co/cuWc2yJfyR"
"1130310365596835840","Salvar todo mundo declarando guerra com todo o mundo.  

#GOT<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0>#GameOfThrones<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> #TheFinalEpisode<U+00A0><U+00A0><U+00A0><U+00A0><U+00A0><U+00A0> #GameOfThronesFinale https://t.co/mOQu6ydzmh"
"1130310365504507904","#GameOfThronesFinale
Jon mandado al muro...
Daenerys una muerte muy simple...
Bran es el rey de los seis reinos... 
Drogon se llevo el cuerpo de Daenerys, quien sabe para donde rayos...
As<U+00ED> que: 

 https://t.co/2X65s7rZpD"
"1130310365336629248","I want more... #GameOfThronesFinale"
"1130310365332557824","#GameofThrones
#GameOfThronesFinale
#GOT
#DemThrones
Everyone when they ask D&amp;D did they know what they was doing in season 8 

D&amp;D: https://t.co/lmhOPOC78o"
"1130310365164769281","Esse final do Martin foi PERFEITO. O  destino de CADA personagem foi PERFEITO. As cenas foram rid<U+00ED>culas, os di<U+00E1>logos foram uma merda, o roteiro um lixo, mas O DESTINO de cada um foi perfeito, pq foi a <U+00FA>nica coisa feita pelo Martin. Saibam do que reclamar. #GameOfThronesFinale"
"1130310364942491649","Game Of Thrones started like a Marvel movie and has finished like a DC movie.

#GameOfThronesFinale #GameofThrones https://t.co/Ki9s2qKS7E"
"1130310364934156288","#GAMEOFTHRONES 
#GameOfThronesFinale 
Fuck this shit, I'm out https://t.co/LwhTUImw5f"
"1130310364766330881","<U+00A1>Drogon fue el m<U+00E1>s inteligente de todos porque entendi<U+00F3> que ese maldito trono siempre fue el verdadero problema!
#GameofThrones
#GameOfThronesFinale https://t.co/Z2BmdmakqV"
"1130310364745355265","Pra mim esse continua sendo o final oficial de Game Of Thrones
#got  
#GameOfThronesFinale
#GameOfThrones

https://t.co/vemLsVkaiP"
"1130310364690669568","#GameOfThrones sounds like a shitting contest. #GameOfThronesFinale"
"1130310364346933248","Terrible ending to a great series. #GameOfThronesFinale"
"1130310364334350336","T<U+00F4> sem palavras!!!! Socorro! #GoT #GameOfThrones #GameOfThronesFinale https://t.co/drFZLXAdJT"
"1130310364283973632","Dizinin b<U+00F6>yle bitmesine bir Ghost sevinmi<U+015F>tir herhalde

#GameOfThronesFinale #GameOfThrones John Snow https://t.co/qJUkIHlSUx"
"1130310364271403008","When you do nothing in the group project, but still get an A.
#gameofthronesfinale
#GameOfThrones https://t.co/ToPU7Beh9P"
"1130310364212674560","#GameOfThronesFinale lol poor jon https://t.co/TOSU3a9est"
"1130310364141428737","The moral of the story is the electoral college is trash. #GameOfThronesFinale"
"1130310364036509697","Comparte este Brand de la suerte, para no hacer nada y tenerlo todo <U+0001F44D><U+0001F934><U+0001F3FB> #GameOfThronesFinale https://t.co/GkhBuhMcLy"
"1130310363969413120","The pets we have all been waiting for!!!  #GameOfThronesFinale https://t.co/WfBRsQp8sf"
"1130310363864543233","a cara de Emilia falando <U+201C>best season ever<U+201D> nunca fez tanto sentido #GameOfThronesFinale https://t.co/4IgpbFrvND"
"1130310363654905856","As I said before, the Starks are the heroes, the whole series was about them .. No surprises there... Boring...#GameOfThronesFinale"
"1130310363503742977","Not sure anything can describe the final season from Game Of Thrones better than this #GameOfThronesFinale https://t.co/LBxuIabfLX"
"1130310363499696128","EVERYBODY LET<U+2019>S SAY THANK YOU TO THE BEST CAST EVER. 

#GamefThrones #GameOfThronesFinale 
#TheFinalEpisode https://t.co/wGlNN3WW79"
"1130310363482939394","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310363482865664","Daenerys Targaryen<U+2019>s journey was a long and sad one, but she<U+2019>ll always be remembered as one of the most iconic characters to ever exist.

She'll forever be my Queen. #GameofThrones
#GameOfThronesFinale https://t.co/p1RUMBZU7b"
"1130310363172491264","#GameofThrones #GameOfThronesFinale https://t.co/kq2QPOlSip"
"1130310362992173058","me after final episode #GameOfThrones<U+00A0> #GameOfThronesFinale 
#GoTFinale https://t.co/nSdFeNzjU8"
"1130310362820046848","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310362803376130","Gente a Arya <U+00E9> o Pedro <U+00C1>lvares Cabral de Westeros #GameOfThronesFinale #GameOfThrones https://t.co/7EWP2cjQQz"
"1130310362782404610","La escena de Drogon quemando el trono porque <U+00E9>l sabe que fue eso lo que mat<U+00F3> a Daenerys y no Jon me parece una de las mejores de la serie #GameOfThronesFinale https://t.co/A2DYbaWBLV"
"1130310362677489666","Lo mejor del final de Game Of Thrones fue que lo vi con ella, y con una cabuamita <U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F><U+2665><U+FE0F> #GameOfThronesFinale"
"1130310362673426434","when you do absolutely nothing during the group project and you get an A #GameOfThrones  #GameOfThronesFinale https://t.co/8e6eCJhnuL"
"1130310362384015362","#GameOfThronesFinale WAIT!! WHAT??? JON'S GOING BACK TO THE NIGHT'S WATCH?!!! LMAO!!! OH THIS IS PURE COMEDY!!! <U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"1130310362283302912","Lo que realmente escribo Lady Brienne #GameOfThronesFinale https://t.co/XLGxQO2QHo"
"1130310362207797253","Lo mejor del episodio.

#GameOfThronesFinale

 https://t.co/Ez19gpfubU"
"1130310362178306048","What's west of Westeros... #GOT #GameOfThronesFinale https://t.co/8Z2EgrETkd"
"1130310362128113664","Me trying to figure out what the need of the Nights Watch is now
#GameOfThrones<U+00A0> 
#GameOfThronesFinale https://t.co/Y14gYZIvFD"
"1130310361989701632","Now I wish night king had killed everybody.
#GameOfThronesFinale
#GameOfThrones<U+202F><U+202F><U+202F>#gameofthrones https://t.co/tv9TdryzW7"
"1130310361905815552","#GameOfThronesFinale <U+0001F62D><U+0001F62D> https://t.co/Kk0sevGbci"
"1130310361897492485","Nessa hora mentalmente eu falei taca fogo em tudo principalmente no jonh Snow #GameOfThrones #GameOfThronesFinale https://t.co/7E9fX9nDAd"
"1130310347703889920","Final de GOT foi t<U+00E3>o ruim que a Arya foi descobrir o Brasil.

#GameOfThrones #GameOfThronesFinale https://t.co/GwagNnrsrI"
"1130310361788375042","Que puedo decir de este ultimo capitulo....

Daenerys muri<U+00F3> la mato Jon Snow, y ella era mi personaje favorito.<U+0001F621> Bueno por lado deb<U+00ED>a matarla, ya estaba loca #GameofThrones #GameOfThronesFinale"
"1130310361784168449","This cast &gt;&gt;&gt; EVERYTHING #GameofThronesFinale https://t.co/B5kNWJL7EO"
"1130310361721311232","S<U+00ED>, Jon est<U+00E1> feliz en el norte. Pero no dejo de pensar que es volver al mismo punto donde empez<U+00F3>, <U+00BF>cu<U+00E1>l es el sentido de toda su historia, de su origen, de volver de la muerte? Est<U+00E1> liderando el pueblo libre siendo un preso y un delincuente. Duele #GameOfThronesFinale https://t.co/ZtIHCsr1fR"
"1130310361675128833","Bran: <U+00BF>Me dejaron lisiado no? bien, PUES ME QUEDO CON TODOS LOS PUTOS REINOS... ah, y al enano tambi<U+00E9>n me lo quedo.

#GameOfThrones  #GameOfThronesFinale https://t.co/fszOI6G2uz"
"1130310289415639041","Este cap<U+00ED>tulo parece escrito por los de la rosa de Guadalupe. #GameOfThrones #GameOfThronesFinale https://t.co/YnZuCc6WKj"
"1130310361511596032","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310361406685184","Best part of the #GameOfThronesFinale  https://t.co/Bb33CIromQ"
"1130310361293443078","Lo mejor de #GameOfThronesFinale. Con diferencia. https://t.co/YdWwkYFgGW"
"1130310361251500032","Writers from season 1-5 to writers from season 6-8 true representation shown today in the finale <U+0001F602><U+0001F602><U+0001F44F><U+0001F3FB><U+0001F636>#gameofthronesfinale https://t.co/iUgHn8ve0j"
"1130310361079570433","Extra 5. Al final resulta se<U+00F1>or de la luz quer<U+00ED>a revivir a Jon porque estaba muy preocupado por el futuro de los 7 reinos de los hombres o de que Daenerys libere a los pueblos. (?) Porque no ha valido para nada m<U+00E1>s que para matar a Dany.  #GameOfThronesFinale"
"1130310360836268032","Eu aqui em casa depois de acompanhar a s<U+00E9>rie por quase 10 anos. E ver este final horr<U+00ED>vel! #GameOfThrones #got #GameOfThronesFinale #GameofThronesBrasil https://t.co/O4p68jSpc6"
"1130310360731398144","Brienne finishing Jamie<U+2019>s page in the knight<U+2019>s book #GameOfThronesFinale https://t.co/V6Tq6Smspt"
"1130310360660156419","What the hell was the point of this? #GameOfThronesFinale https://t.co/wvfPQz9Zu3"
"1130310360634933248","A veces, Twitter es un lugar muy hermoso. #GameOfThronesFinale https://t.co/knajNWdiPB"
"1130310360592994304","Hit like if this was the best moment of the finale 
#GameOfThronesFinale 
#GameOfThrones https://t.co/MAOHht5fYy"
"1130310360563671040","That theme song gon hit different tonight                                                        #GameOfThronesFinale #GOT https://t.co/NSfUlsl28l"
"1130310360555237377","<U+2014> Estoy confundido: <U+00BF>Eso fue un final triste o un final feliz?
<U+2014> Fue un final y basta.
#GameOfThronesFinale https://t.co/3WPJqteYDV"
"1130310360525705218","It's a sad era when even the escapism is a letdown. #GameOfThronesFinale"
"1130310360488128512","""I held the door for this?""
#GameOfThrones
#GameOfThronesFinale https://t.co/631NkEE6NX"
"1130310360416870400","Avenida Brasil da de 10 a 0
#GameOfThronesFinale"
"1130310360395919361","When you don't contribute to the group project &amp; still get an A  #GameOfThronesFinale https://t.co/mJHfEVcGQC"
"1130310360349564928","""Si crees que esto tiene un final feliz,no haz estado prestando atencion""#GameOfThrones #GameOfThronesFinale https://t.co/kpEoocDJVo"
"1130310360341331971","sobre o ultimo ep
#GameOfThronesFinale
#GameOfThrones https://t.co/VPkRRtYxEj"
"1130310360307830790","Procurando um motivo pra comemorar, achei esse: personagens do <U+0001F499> vivos! #GameOfThronesFinale #GoTnoSub https://t.co/89ga7i5z7O"
"1130310360278417408","Pra mim esse continua sendo o final oficial de Game Of Thrones
#got  
#GameOfThronesFinale
#GameOfThrones

https://t.co/vemLsVkaiP"
"1130310360123224065","What Brienne REALLY wrote 
#GameOfThrones #GameOfThronesFinale #TheFinalEpisode #DemThrones https://t.co/TJyqhlQnEX"
"1130310359921909760","Eu apresento vcs o homem que criou (ou tentou) criar a democracia na idade media. #GameOfThronesFinale https://t.co/QCGXebikZV"
"1130310359884206095","The best shot/frame in the episode. Hats off to the cinematographers.
#gameofthronesfinale #GameOfThrones https://t.co/FJIw6ICRru"
"1130310359871475712","Aprendan de #JonSnow que se enamor<U+00F3> de su t<U+00ED>a, le arrebat<U+00F3> el trono, la mat<U+00F3> y no anda llorando.

#GameOfThronesFinale https://t.co/qcqlE5Jtju"
"1130310359758229504","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310359682813953","*Drogon trying to wake up his mom and taking her away*

Me:

#GameOfThrones #GameOfThronesFinale https://t.co/q4YDNzb84n"
"1130310359674318848","Pobre de Drogon. Perdi<U+00F3> a sus hermanos y ahora tambi<U+00E9>n a su madre, estoy llorando. #GameOfThronesFinale https://t.co/1kia1k4Nx3"
"1130310359468912642","Y #BreakingBad defiende exitosamente el cintur<U+00F3>n de serie mejor escrita de la historia reciente. Gracias por participar. #GameOfThrones #GameOfThronesFinale https://t.co/N6U1AP2dmE"
"1130310359464775680","Esto es LO <U+00DA>NICO que vali<U+00F3> la pena ver del final de Game Of Thrones.

La Reina Drag<U+00F3>n le dio vida y sentido a esta historia desde el principio hasta el final. #GameOfThronesFinale https://t.co/dfZyn44PXk"
"1130310359464726529","Melhor parte foi a Brienne escrevendo sobre o Jaime 

#GOT #GameOfThrones #GameOfThronesFinale https://t.co/hwjNL2EiHA"
"1130310359460528136","Quando vc s<U+00F3> segura a cartolina na apresenta<U+00E7><U+00E3>o do trabalho #GameOfThrones #GameOfThronesFinale  #got https://t.co/gzrZHFWC8A"
"1130310359192150016","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310359024316421","#GOTFinale #GameOfThronesFinale #GameOfThrones

What Brienne really wrote about Jamie:

<U+201C>This knight is the nastiest skank bitch I've ever met. Do not trust him. He is a fugly slut<U+201D> https://t.co/v8yDzFC3Hi"
"1130310358999097344","#GOT #GameOfThones #GameOfThronesFinale

When Jon stuck the knife in https://t.co/LEUca4m9fc"
"1130310358986567681","#GOTFinale #GameOfThronesFinale #GameOfThrones

What Brienne really wrote about Jamie:

<U+201C>This knight is the nastiest skank bitch I've ever met. Do not trust him. He is a fugly slut<U+201D> https://t.co/v8yDzFC3Hi"
"1130310358944632834","When #Barry comes on after the #GameOfThronesFinale and you<U+2019>re trying to make sense of the plot https://t.co/nKdlu49drY"
"1130310358877519872","This scene ruined me. Drogon is completely alone now. He lost Viserion, he lost Rhaegal and now he lost his mother. <U+0001F494><U+0001F494> #GameOfThrones #GameOfThronesFinale https://t.co/NUBazsggZ5"
"1130310358856609793","Jon Snow: King Of The Free Folk

Arya Stark: Queen Of The New World

Brandon Stark: King Of The Six Kingdoms

Sansa Stark: Queen In The North

It started and ended with them.

#GameOfThronesFinale https://t.co/TS4QVszMUS"
"1130310358827249664","""Si crees que esto tiene un final feliz,no haz estado prestando atencion""#GameOfThrones #GameOfThronesFinale https://t.co/kpEoocDJVo"
"1130310358814609413","a cersei no inferno sabendo que morreu pro bran se tornar rei #GameOfThronesFinale https://t.co/c75J3C2rkT"
"1130310358789492737","Por los dioses antiguos y nuevos, gracias por estos 8 a<U+00F1>os #GameOfThrones<U+0001F981><U+0001F43A><U+0001F409><U+2694><U+FE0F>
#GameOfThronesFinale https://t.co/WtpRA2TS6a"
"1130310358743310336","Na verdade eu n<U+00E3>o sei o que pensar desse final... Foi tudo muito r<U+00E1>pido... Decepcionante eu acho... #GameOfThrones #GameOfThronesFinale #TheFinalEpisode #GOTFinale"
"1130310358692978688","DAENERYS MURIO A MANOS DE LA PERSONA QUE AMABA LOS ODIO #GameOfThronesFinale #gameofthrones https://t.co/7SS6eatUDB"
"1130310358583926784","<U+2014> Estoy confundido: <U+00BF>Eso fue un final triste o un final feliz?
<U+2014> Fue un final y basta.
#GameOfThronesFinale https://t.co/3WPJqteYDV"
"1130310358445580288","When you do nothing in the group project, but still get an +A. #GameofThrones #GameOfThronesFinale https://t.co/ZysNBznPoj"
"1130310358432923648","Lo que tanto esperamos<U+2661> #GameOfThrones #GameOfThronesFinale https://t.co/EQnZgRhBzI"
"1130310358391042048","Bran<U+2019>s that one kid in your group that doesn<U+2019>t do any work then takes all the credit #GameOfThronesFinale"
"1130310358349045761","#GameOfThronesFinale #GameOfThrones #GOTFinale
Jon mandado al muro...
Daenerys una muerte muy simple...
Bran es el rey de los seis reinos... 
Drogon se llevo el cuerpo de Daenerys, quien sabe para donde rayos...
As<U+00ED> que: https://t.co/Av7LTmaZpa"
"1130310358214881281","@LauraTorresGut #GOTFinale This wat they should have done in choosing a ruler <U+0001F602> <U+0001F602> 
#GameOfThronesFinale #TheFinalEpisode https://t.co/uqpbY6ahis"
"1130310357992583168","Manchester United finished this season better than #GamesOfThrones.

Let that sink in...#GameOfThronesFinale"
"1130310357992521728","Tyrion: ""I have heard that people who don't drink water with shit in it live longer.""

Sam: ""There has been some shit water research, and it turns out-""

Bronn: ""Well I for one like shit water.""

#GameOfThronesFinale"
"1130310357992509441","That theme song gon hit different tonight                                                        #GameOfThronesFinale #GOT https://t.co/NSfUlsl28l"
"1130310357946388480","When you don't contribute to the group project &amp; still get an A  #GameOfThronesFinale https://t.co/mJHfEVcGQC"
"1130310357682139137","And now our watch has ended. #GameOfThronesFinale"
"1130310357531201538","SO WHAT LESSON WE LEARN FROM #GOT TODAY THAT NEVER TRUST A MAN.
#GameOfThronesFinale https://t.co/JgefjJRrD1"
"1130310357485068290","Me to Game of Thrones writers. #GameOfThrones #DemThrones #GameOfThronesFinale https://t.co/uN1NxiBXwQ"
"1130310357392744454","Sansa is queen of the north, Jon is thriving with Ghost and the wildlings, Arya is exploring the world, Bran is king of Westeros, the pack survives. #GameofThronesFinale https://t.co/rWmT2Enh0h"
"1130310357036277762","Esta fue la escena con la que nos dimos cuenta que #GOT era otra cosa, que despu<U+00E9>s de esto ya nada volver<U+00ED>a a ser igual en la historia de la tv. Esto es lo q la ha hecho grande e irrepetible.  #GameOfThronesFinale https://t.co/mpT1IKLgkl"
"1130310357036277761","Salvaram o epis<U+00F3>dio e falo com tranquilidade #GameOfThronesFinale https://t.co/qz0HaJhr9x"
"1130310356998467584","Heartbreaking to watch Tyrion mourn the only guy who ever truly accepted him. 

#GameOfThronesFinale"
"1130310356985733121","the power this shot holds #GameOfThronesFinale https://t.co/CvEy9n0094"
"1130310356734271497","Al final gan<U+00F3> la maldita lisiada  #GameOfThronesFinale https://t.co/UIzll4c5Tu"
"1130310356713267205","Querido George RR Martin:

Los guionistas mataron la serie, ignoraron las profec<U+00ED>as, jodieron personajes y su final fue no tuvo sentido.
Deja de perder el tiempo y termina los libros.

Te quiere, el juguete de #JaimeLannister

#GameofThrones #Got #GoT8 #GameOfThronesFinale https://t.co/vBfITUEAlH"
"1130310356570521600","Now, I have to erase the last seasons from my memory and act like season 6 is the actual ending of Game Of Thrones.
#GameOfThrones #GameOfThronesFinale"
"1130310356558143489","Final decepcionante y lo m<U+00E1>s triste de todo es que desperdiciamos tantos a<U+00F1>os esperando llegar hasta aqu<U+00ED> y simplemente todo se fue a la mierda, una serie que cada temporada nos sorprend<U+00ED>a de principio a fin y esta solo dejo un mal sabor.

#GameOfThronesFinale https://t.co/V3YhusVfwr"
"1130310356453208064","<U+201C>.....y no duraba ni 10 minutos....<U+201D>  #GameOfThronesFinale https://t.co/MgFaLiKJqe"
"1130310356302290952","Querido George RR Martin:

Los guionistas mataron la serie, ignoraron las profec<U+00ED>as, jodieron personajes y su final fue no tuvo sentido.
Deja de perder el tiempo y termina los libros.

Te quiere, el juguete de #JaimeLannister

#GameofThrones #Got #GoT8 #GameOfThronesFinale https://t.co/vBfITUEAlH"
"1130310356121923584","me after final episode #GameOfThrones<U+00A0> #GameOfThronesFinale 
#GoTFinale https://t.co/nSdFeNzjU8"
"1130310356012806145","* Yo cuando Brandon fue elegido rey.
*Cuando dijo: ""Porque crees que estoy ac<U+00E1>""
* Cuando pregunt<U+00F3> por Drogon y sonri<U+00F3> sospechosamente (Segun yo)  #GameOfThrones #GameOfThronesFinale https://t.co/Ty6frVnWD5"
"1130310282998190081","Last time tonight<U+0001F629><U+0001F629> #gameofthrones #GOT #GameOfThronesFinale https://t.co/6uOCn7stRR"
"1130310355689697281","Shout out to the great cast that took us on this journey. So thankful for their hard work and the amazing performances they gifted us. #GameOfThronesFinale https://t.co/LoZo9S02eD"
"1130310355685654529","Bran acting surprised when he knew they were going to choose him as king:

#GameofThrones 
#TheFinalEpisode 
#GameOfThronesFinale https://t.co/dE3HA90QqO"
"1130310355371143171","When Kit Harrington said the finale was <U+201C>disappointing<U+201D> he meant it. #GameOfThronesFinale https://t.co/UVqyrqkKIN"
